County,Date,New cases,Total cases
Wilkes,2020-06-30,3,582
Wilkes,2020-07-01,4,586
Wilkes,2020-07-02,4,590
Wilkes,2020-07-04,2,592
Wilkes,2020-07-05,3,595
Wilkes,2020-07-06,2,597
Wilkes,2020-07-07,6,603
Wilkes,2020-07-08,1,604
Wilkes,2020-07-09,6,610
Wilkes,2020-07-10,8,618
Wilkes,2020-07-11,4,622
Wilkes,2020-07-12,8,630
Wilkes,2020-07-13,4,634
Wilkes,2020-07-14,5,639
Wilkes,2020-07-15,4,643
Wilkes,2020-07-16,8,651
Wilkes,2020-07-17,3,654
Wilkes,2020-07-18,4,658
Wilkes,2020-07-19,6,664
Wilkes,2020-07-20,3,667
Wilkes,2020-07-21,4,671
Wilkes,2020-07-22,16,687
Wilkes,2020-07-23,6,693
Wilkes,2020-07-24,1,694
Wilkes,2020-07-25,3,697
Wilkes,2020-07-26,6,703
Wilkes,2020-07-27,6,709
Wilkes,2020-07-28,6,715
Wilkes,2020-07-29,13,728
Wilkes,2020-07-30,3,731
Wilkes,2020-07-31,15,746
Wilkes,2020-08-01,13,759
Wilkes,2020-08-02,4,763
Wilkes,2020-08-03,11,774
Wilkes,2020-08-04,4,778
Wilkes,2020-08-05,10,788
Wilkes,2020-08-06,38,826
Wilkes,2020-08-07,18,844
Wilkes,2020-08-08,10,854
Wilkes,2020-08-09,9,863
Wilkes,2020-08-10,5,868
Wilkes,2020-08-11,6,874
Wilkes,2020-08-12,18,892
Wilkes,2020-08-13,10,902
Wilkes,2020-08-14,8,910
Wilkes,2020-08-15,6,916
Wilkes,2020-08-16,5,921
Wilkes,2020-08-17,10,931
Wilkes,2020-08-18,8,939
Wilkes,2020-08-19,13,952
Wilkes,2020-08-20,6,958
Wilkes,2020-08-21,11,969
Wilkes,2020-08-22,5,974
Wilkes,2020-08-23,9,983
Wilkes,2020-08-24,10,993
Wilkes,2020-08-25,7,1000
Wilkes,2020-08-26,6,1006
Wilkes,2020-08-27,10,1016
Wilkes,2020-08-28,8,1024
Wilkes,2020-08-29,11,1035
Wilkes,2020-08-30,3,1038
Wilkes,2020-08-31,12,1050
Wilkes,2020-09-01,7,1057
Wilkes,2020-09-02,7,1064
Wilkes,2020-09-03,5,1069
Wilkes,2020-09-04,7,1076
Wilkes,2020-09-05,5,1081
Wilkes,2020-09-06,3,1084
Wilkes,2020-09-07,1,1085
Wilkes,2020-09-08,3,1088
Wilkes,2020-09-09,3,1091
Wilkes,2020-09-10,9,1100
Wilkes,2020-09-11,7,1107
Wilkes,2020-09-12,5,1112
Wilkes,2020-09-13,8,1120
Wilkes,2020-09-14,5,1125
Wilkes,2020-09-15,6,1131
Wilkes,2020-09-16,8,1139
Wilkes,2020-09-17,9,1148
Wilkes,2020-09-18,6,1154
Wilkes,2020-09-19,4,1158
Wilkes,2020-09-20,4,1162
Wilkes,2020-09-21,8,1170
Wilkes,2020-09-22,4,1174
Wilkes,2020-09-23,17,1191
Wilkes,2020-09-24,16,1207
Wilkes,2020-09-25,15,1222
Wilkes,2020-09-26,10,1232
Wilkes,2020-09-27,7,1239
Wilkes,2020-09-28,5,1244
Wilkes,2020-09-29,12,1256
Wilkes,2020-09-30,17,1273
Wilkes,2020-10-01,18,1291
Wilkes,2020-10-02,17,1308
Wilkes,2020-10-03,5,1313
Wilkes,2020-10-04,4,1317
Wilkes,2020-10-05,8,1325
Wilkes,2020-10-06,9,1334
Wilkes,2020-10-07,20,1354
Wilkes,2020-10-08,13,1367
Wilkes,2020-10-09,27,1394
Wilkes,2020-10-10,25,1419
Wilkes,2020-10-11,18,1437
Wilkes,2020-10-12,10,1447
Wilkes,2020-10-13,24,1471
Wilkes,2020-10-14,23,1494
Wilkes,2020-10-15,24,1518
Wilkes,2020-10-16,11,1529
Wilkes,2020-10-17,10,1539
Wilkes,2020-10-18,12,1551
Wilkes,2020-10-19,7,1558
Wilkes,2020-10-20,20,1578
Wilkes,2020-10-21,22,1600
Wilkes,2020-10-22,16,1616
Wilkes,2020-10-23,21,1637
Wilkes,2020-10-24,8,1645
Wilkes,2020-10-25,19,1664
Wilkes,2020-10-26,6,1670
Wilkes,2020-10-27,29,1699
Wilkes,2020-10-28,14,1713
Wilkes,2020-10-29,24,1737
Wilkes,2020-10-30,21,1758
Wilkes,2020-10-31,24,1782
Wilkes,2020-11-01,9,1791
Wilkes,2020-11-02,12,1803
Wilkes,2020-11-03,30,1833
Wilkes,2020-11-04,26,1859
Wilkes,2020-11-05,35,1894
Wilkes,2020-11-06,21,1915
Wilkes,2020-11-07,16,1931
Wilkes,2020-11-08,5,1936
Wilkes,2020-11-09,21,1957
Wilkes,2020-11-10,26,1983
Wilkes,2020-11-11,30,2013
Wilkes,2020-11-12,41,2054
Wilkes,2020-11-13,12,2066
Wilkes,2020-11-14,32,2098
Wilkes,2020-11-15,12,2110
Wilkes,2020-11-16,32,2142
Wilkes,2020-11-17,34,2176
Wilkes,2020-11-18,52,2228
Wilkes,2020-11-19,23,2251
Wilkes,2020-11-20,15,2266
Wilkes,2020-11-21,20,2286
Wilkes,2020-11-22,10,2296
Wilkes,2020-11-23,17,2313
Wilkes,2020-11-24,14,2327
Wilkes,2020-11-25,45,2372
Wilkes,2020-11-26,10,2382
Wilkes,2020-11-27,12,2394
Wilkes,2020-11-28,18,2412
Wilkes,2020-11-29,8,2420
Wilkes,2020-11-30,12,2432
Wilkes,2020-12-01,17,2449
Wilkes,2020-12-02,30,2479
Wilkes,2020-12-03,18,2497
Wilkes,2020-12-04,26,2523
Wilkes,2020-12-05,30,2553
Wilkes,2020-12-06,13,2566
Wilkes,2020-12-07,19,2585
Wilkes,2020-12-08,14,2599
Wilkes,2020-12-09,26,2625
Wilkes,2020-12-10,25,2650
Wilkes,2020-12-11,17,2667
Wilkes,2020-12-12,15,2682
Wilkes,2020-12-13,20,2702
Wilkes,2020-12-14,6,2708
Wilkes,2020-12-15,8,2716
Wilson,2020-03-15,1,1
Wilson,2020-03-18,1,2
Wilson,2020-03-20,1,3
Wilson,2020-03-22,1,4
Wilson,2020-03-24,2,6
Wilson,2020-03-25,1,7
Wilson,2020-03-26,1,8
Wilson,2020-03-27,1,9
Wilson,2020-03-28,1,10
Wilson,2020-03-30,6,16
Wilson,2020-04-01,2,18
Wilson,2020-04-02,2,20
Wilson,2020-04-03,3,23
Wilson,2020-04-04,6,29
Wilson,2020-04-05,2,31
Wilson,2020-04-06,3,34
Wilson,2020-04-07,4,38
Wilson,2020-04-08,4,42
Wilson,2020-04-09,5,47
Wilson,2020-04-10,9,56
Wilson,2020-04-11,7,63
Wilson,2020-04-12,13,76
Wilson,2020-04-13,2,78
Wilson,2020-04-14,3,81
Wilson,2020-04-15,7,88
Wilson,2020-04-16,10,98
Wilson,2020-04-17,6,104
Wilson,2020-04-18,8,112
Wilson,2020-04-19,3,115
Wilson,2020-04-20,2,117
Wilson,2020-04-21,11,128
Wilson,2020-04-22,5,133
Wilson,2020-04-23,6,139
Wilson,2020-04-24,9,148
Wilson,2020-04-25,3,151
Wilson,2020-04-27,3,154
Wilson,2020-04-29,5,159
Wilson,2020-04-30,5,164
Wilson,2020-05-01,9,173
Wilson,2020-05-02,7,180
Wilson,2020-05-03,6,186
Wilson,2020-05-05,2,188
Wilson,2020-05-06,6,194
Wilson,2020-05-07,10,204
Wilson,2020-05-08,3,207
Wilson,2020-05-09,8,215
Wilson,2020-05-10,2,217
Wilson,2020-05-11,1,218
Wilson,2020-05-13,1,219
Wilson,2020-05-14,4,223
Wilson,2020-05-15,7,230
Wilson,2020-05-16,9,239
Wilson,2020-05-17,7,246
Wilson,2020-05-18,6,252
Wilson,2020-05-19,4,256
Wilson,2020-05-20,10,266
Wilson,2020-05-21,10,276
Wilson,2020-05-22,34,310
Wilson,2020-05-23,4,314
Wilson,2020-05-24,5,319
Wilson,2020-05-25,1,320
Wilson,2020-05-26,7,327
Wilson,2020-05-27,5,332
Wilson,2020-05-28,8,340
Wilson,2020-05-29,8,348
Wilson,2020-05-30,9,357
Wilson,2020-05-31,3,360
Wilson,2020-06-01,4,364
Wilson,2020-06-02,8,372
Wilson,2020-06-03,31,403
Wilson,2020-06-04,14,417
Wilson,2020-06-05,9,426
Wilson,2020-06-06,15,441
Wilson,2020-06-07,3,444
Wilson,2020-06-08,10,454
Wilson,2020-06-09,8,462
Wilson,2020-06-10,15,477
Wilson,2020-06-11,12,489
Wilson,2020-06-12,12,501
Wilson,2020-06-13,8,509
Wilson,2020-06-14,15,524
Wilson,2020-06-15,15,539
Wilson,2020-06-16,7,546
Wilson,2020-06-17,11,557
Wilson,2020-06-18,11,568
Wilson,2020-06-19,33,601
Wilson,2020-06-20,5,606
Wilson,2020-06-21,9,615
Wilson,2020-06-22,14,629
Wilson,2020-06-23,15,644
Wilson,2020-06-24,12,656
Wilson,2020-06-25,14,670
Wilson,2020-06-26,8,678
Wilson,2020-06-27,11,689
Wilson,2020-06-28,20,709
Wilson,2020-06-29,12,721
Wilson,2020-06-30,15,736
Wilson,2020-07-01,15,751
Wilson,2020-07-02,11,762
Wilson,2020-07-03,6,768
Wilson,2020-07-04,14,782
Wilson,2020-07-05,23,805
Wilson,2020-07-06,17,822
Wilson,2020-07-07,23,845
Wilson,2020-07-08,22,867
Wilson,2020-07-09,18,885
Wilson,2020-07-10,21,906
Wilson,2020-07-11,27,933
Wilson,2020-07-12,30,963
Wilson,2020-07-13,44,1007
Wilson,2020-07-14,28,1035
Wilson,2020-07-15,9,1044
Wilson,2020-07-16,39,1083
Wilson,2020-07-17,19,1102
Wilson,2020-07-18,29,1131
Wilson,2020-07-19,10,1141
Wilson,2020-07-20,39,1180
Wilson,2020-07-21,29,1209
Wilson,2020-07-22,25,1234
Wilson,2020-07-23,25,1259
Wilson,2020-07-24,13,1272
Wilson,2020-07-25,15,1287
Wilson,2020-07-26,14,1301
Wilson,2020-07-27,21,1322
Wilson,2020-07-28,19,1341
Wilson,2020-07-29,11,1352
Wilson,2020-07-30,17,1369
Wilson,2020-07-31,18,1387
Wilson,2020-08-01,14,1401
Wilson,2020-08-02,15,1416
Wilson,2020-08-03,9,1425
Wilson,2020-08-04,10,1435
Wilson,2020-08-05,20,1455
Wilson,2020-08-06,11,1466
Wilson,2020-08-07,19,1485
Wilson,2020-08-08,6,1491
Wilson,2020-08-09,4,1495
Wilson,2020-08-10,10,1505
Wilson,2020-08-11,9,1514
Wilson,2020-08-12,13,1527
Wilson,2020-08-13,15,1542
Wilson,2020-08-14,15,1557
Wilson,2020-08-15,7,1564
Wilson,2020-08-16,9,1573
Wilson,2020-08-17,7,1580
Wilson,2020-08-18,5,1585
Wilson,2020-08-19,21,1606
Wilson,2020-08-20,21,1627
Wilson,2020-08-21,24,1651
Wilson,2020-08-22,12,1663
Wilson,2020-08-23,13,1676
Wilson,2020-08-24,6,1682
Wilson,2020-08-25,6,1688
Wilson,2020-08-26,15,1703
Wilson,2020-08-27,10,1713
Wilson,2020-08-28,12,1725
Wilson,2020-08-29,11,1736
Wilson,2020-08-30,9,1745
Wilson,2020-08-31,11,1756
Wilson,2020-09-01,16,1772
Wilson,2020-09-02,26,1798
Wilson,2020-09-03,19,1817
Wilson,2020-09-04,20,1837
Wilson,2020-09-05,22,1859
Wilson,2020-09-06,10,1869
Wilson,2020-09-07,11,1880
Wilson,2020-09-08,8,1888
Wilson,2020-09-09,18,1906
Wilson,2020-09-10,27,1933
Wilson,2020-09-11,15,1948
Wilson,2020-09-12,25,1973
Wilson,2020-09-13,10,1983
Wilson,2020-09-14,14,1997
Wilson,2020-09-15,9,2006
Wilson,2020-09-16,15,2021
Wilson,2020-09-17,22,2043
Wilson,2020-09-18,29,2072
Wilson,2020-09-19,17,2089
Wilson,2020-09-20,22,2111
Wilson,2020-09-21,19,2130
Wilson,2020-09-22,14,2144
Wilson,2020-09-23,17,2161
Wilson,2020-09-24,17,2178
Wilson,2020-09-25,21,2199
Wilson,2020-09-26,23,2222
Wilson,2020-09-27,12,2234
Wilson,2020-09-28,11,2245
Wilson,2020-09-29,10,2255
Wilson,2020-09-30,19,2274
Wilson,2020-10-01,20,2294
Wilson,2020-10-02,26,2320
Wilson,2020-10-03,17,2337
Wilson,2020-10-04,11,2348
Wilson,2020-10-05,13,2361
Wilson,2020-10-06,22,2383
Wilson,2020-10-07,25,2408
Wilson,2020-10-08,18,2426
Wilson,2020-10-09,28,2454
Wilson,2020-10-10,17,2471
Wilson,2020-10-11,26,2497
Wilson,2020-10-12,19,2516
Wilson,2020-10-13,10,2526
Wilson,2020-10-14,37,2563
Wilson,2020-10-15,47,2610
Wilson,2020-10-16,29,2639
Wilson,2020-10-17,22,2661
Wilson,2020-10-18,27,2688
Wilson,2020-10-19,17,2705
Wilson,2020-10-20,26,2731
Wilson,2020-10-21,40,2771
Wilson,2020-10-22,48,2819
Wilson,2020-10-23,37,2856
Wilson,2020-10-24,15,2871
Wilson,2020-10-25,37,2908
Wilson,2020-10-26,26,2934
Wilson,2020-10-27,29,2963
Wilson,2020-10-28,54,3017
Wilson,2020-10-29,45,3062
Wilson,2020-10-30,34,3096
Wilson,2020-10-31,24,3120
Wilson,2020-11-01,14,3134
Wilson,2020-11-02,25,3159
Wilson,2020-11-03,40,3199
Wilson,2020-11-04,28,3227
Wilson,2020-11-05,36,3263
Wilson,2020-11-06,21,3284
Wilson,2020-11-07,22,3306
Wilson,2020-11-08,14,3320
Wilson,2020-11-09,25,3345
Wilson,2020-11-10,24,3369
Wilson,2020-11-11,32,3401
Wilson,2020-11-12,28,3429
Wilson,2020-11-13,22,3451
Wilson,2020-11-14,27,3478
Wilson,2020-11-15,20,3498
Wilson,2020-11-16,31,3529
Wilson,2020-11-17,23,3552
Wilson,2020-11-18,62,3614
Wilson,2020-11-19,27,3641
